id,active,https,cros,preferred,host,country_code,province,city,ver,operator,lon,lat,times,high_speed,sponsor,sponsor_url,current_version,distance,pingUrl,downloadUrl,uploadUrl,websocketUrl
427941,1,0,1,0,ct-speed.kbro.com.tw:8080,TW,,中国台湾,1,,120.9675,24.8138,0,0,云测节点-TW,http://www.speedtest.cn/,,577,http://ct-speed.kbro.com.tw:8080/hello,http://ct-speed.kbro.com.tw:8080/download,http://ct-speed.kbro.com.tw:8080/upload,ws://ct-speed.kbro.com.tw:8080/ws
421650,1,1,0,0,fetsz1.seed.net.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.4853,24.9962,0,0,云测节点-TW,http://www.speedtest.cn/,,1126,https://fetsz1.seed.net.tw.prod.hosts.ooklaserver.net:8080/hello,https://fetsz1.seed.net.tw.prod.hosts.ooklaserver.net:8080/download,https://fetsz1.seed.net.tw.prod.hosts.ooklaserver.net:8080/upload,wss://fetsz1.seed.net.tw.prod.hosts.ooklaserver.net:8080/ws
421677,1,0,1,0,spthc1.taiwanmobile.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.9833,24.8167,0,0,云测节点-TW,http://www.speedtest.cn/,,578,http://spthc1.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/hello,http://spthc1.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/download,http://spthc1.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/upload,ws://spthc1.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/ws
977,1,0,1,0,spthc1.taiwanmobile.com:8080,TW,台湾,中国台湾,1,,120.9833,24.8167,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,578,http://spthc1.taiwanmobile.com:8080/hello,http://spthc1.taiwanmobile.com:8080/download,http://spthc1.taiwanmobile.com:8080/upload,ws://spthc1.taiwanmobile.com:8080/ws
421680,1,1,1,0,fetml1.seed.net.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.8154,24.5712,0,0,云测节点-TW,http://www.speedtest.cn/,,580,https://fetml1.seed.net.tw.prod.hosts.ooklaserver.net:8080/hello,https://fetml1.seed.net.tw.prod.hosts.ooklaserver.net:8080/download,https://fetml1.seed.net.tw.prod.hosts.ooklaserver.net:8080/upload,wss://fetml1.seed.net.tw.prod.hosts.ooklaserver.net:8080/ws
427782,1,0,0,0,seedsptyl2.seed.net.tw:8080,TW,,中国台湾,1,,121.7537,24.7591,0,0,云测节点-TW,http://www.speedtest.cn/,,1155,http://seedsptyl2.seed.net.tw:8080/hello,http://seedsptyl2.seed.net.tw:8080/download,http://seedsptyl2.seed.net.tw:8080/upload,ws://seedsptyl2.seed.net.tw:8080/ws
427458,1,1,1,0,uct-speed.twmbroadband.com:8080,TW,,中国台湾,1,,121.7378,24.7021,0,0,云测节点-TW,http://www.speedtest.cn/,,1896,https://uct-speed.twmbroadband.com:8080/hello,https://uct-speed.twmbroadband.com:8080/download,https://uct-speed.twmbroadband.com:8080/upload,wss://uct-speed.twmbroadband.com:8080/ws
404339,1,0,0,0,seedsptyl1.seed.net.tw:8080,TW,台湾,中国台湾,1,远传电讯,121.775,24.6938,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,1161,http://seedsptyl1.seed.net.tw:8080/hello,http://seedsptyl1.seed.net.tw:8080/download,http://seedsptyl1.seed.net.tw:8080/upload,ws://seedsptyl1.seed.net.tw:8080/ws
329,1,1,1,0,tcv3-1.speedtest.idv.tw:8080,TW,台湾,中国台湾,1,中华电信,120.6667,24.15,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,732,https://tcv3-1.speedtest.idv.tw:8080/hello,https://tcv3-1.speedtest.idv.tw:8080/download,https://tcv3-1.speedtest.idv.tw:8080/upload,wss://tcv3-1.speedtest.idv.tw:8080/ws
408079,1,0,1,0,speedtest.vee.com.tw:8080,TW,,中国台湾,1,,120.6667,24.15,0,0,云测节点-TW,http://www.speedtest.cn/,,595,http://speedtest.vee.com.tw:8080/hello,http://speedtest.vee.com.tw:8080/download,http://speedtest.vee.com.tw:8080/upload,ws://speedtest.vee.com.tw:8080/ws
421688,1,0,0,0,spttc2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.6667,24.15,0,0,云测节点-TW,http://www.speedtest.cn/,,665,http://spttc2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/hello,http://spttc2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/download,http://spttc2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/upload,ws://spttc2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/ws
427325,1,0,0,0,spttc2.taiwanmobile.com:8080,TW,,中国台湾,1,,120.6667,24.15,0,0,云测节点-TW,http://www.speedtest.cn/,,595,http://spttc2.taiwanmobile.com:8080/hello,http://spttc2.taiwanmobile.com:8080/download,http://spttc2.taiwanmobile.com:8080/upload,ws://spttc2.taiwanmobile.com:8080/ws
407815,1,0,1,0,tc-speedtest-1.twmbroadband.net.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.6667,24.15,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,665,http://tc-speedtest-1.twmbroadband.net.prod.hosts.ooklaserver.net:8080/hello,http://tc-speedtest-1.twmbroadband.net.prod.hosts.ooklaserver.net:8080/download,http://tc-speedtest-1.twmbroadband.net.prod.hosts.ooklaserver.net:8080/upload,ws://tc-speedtest-1.twmbroadband.net.prod.hosts.ooklaserver.net:8080/ws
404351,1,0,1,0,custom.tbcnet.net.tw:8080,TW,台湾,中国台湾,1,,120.6667,24.15,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,595,http://custom.tbcnet.net.tw:8080/hello,http://custom.tbcnet.net.tw:8080/download,http://custom.tbcnet.net.tw:8080/upload,ws://custom.tbcnet.net.tw:8080/ws
427377,1,0,1,0,ncc-speed.kbro.com.tw:8080,TW,,中国台湾,1,,120.5161,24.0518,0,0,云测节点-TW,http://www.speedtest.cn/,,592,http://ncc-speed.kbro.com.tw:8080/hello,http://ncc-speed.kbro.com.tw:8080/download,http://ncc-speed.kbro.com.tw:8080/upload,ws://ncc-speed.kbro.com.tw:8080/ws
1063,1,0,0,0,fetyl1.seed.net.tw:8080,TW,台湾,中国台湾,1,远传电讯,120.5855,23.9596,0,0,云测节点-TW,http://www.speedtest.cn/cloud,,1189,http://fetyl1.seed.net.tw:8080/hello,http://fetyl1.seed.net.tw:8080/download,http://fetyl1.seed.net.tw:8080/upload,ws://fetyl1.seed.net.tw:8080/ws
427408,1,0,0,0,sptch2.taiwanmobile.com:8080,TW,,中国台湾,1,,120.5333,23.9333,0,0,云测节点-TW,http://www.speedtest.cn/,,648,http://sptch2.taiwanmobile.com:8080/hello,http://sptch2.taiwanmobile.com:8080/download,http://sptch2.taiwanmobile.com:8080/upload,ws://sptch2.taiwanmobile.com:8080/ws
421682,1,1,0,0,sptch2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.5333,23.9333,0,0,云测节点-TW,http://www.speedtest.cn/,,600,https://sptch2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/hello,https://sptch2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/download,https://sptch2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/upload,wss://sptch2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/ws
421692,1,1,0,0,srv4.speedtest.aptg.com.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.9719,23.961,0,0,云测节点-TW,http://www.speedtest.cn/,,687,https://srv4.speedtest.aptg.com.tw.prod.hosts.ooklaserver.net:8080/hello,https://srv4.speedtest.aptg.com.tw.prod.hosts.ooklaserver.net:8080/download,https://srv4.speedtest.aptg.com.tw.prod.hosts.ooklaserver.net:8080/upload,wss://srv4.speedtest.aptg.com.tw.prod.hosts.ooklaserver.net:8080/ws
427612,1,0,0,0,sptdl2.taiwanmobile.com:8080,TW,,中国台湾,1,,120.5409,23.7078,0,0,云测节点-TW,http://www.speedtest.cn/,,644,http://sptdl2.taiwanmobile.com:8080/hello,http://sptdl2.taiwanmobile.com:8080/download,http://sptdl2.taiwanmobile.com:8080/upload,ws://sptdl2.taiwanmobile.com:8080/ws
421685,1,1,0,0,sptdl2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.5409,23.7078,0,0,云测节点-TW,http://www.speedtest.cn/,,644,https://sptdl2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/hello,https://sptdl2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/download,https://sptdl2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/upload,wss://sptdl2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/ws
427635,1,1,1,0,hl-speed.twmbroadband.com:8080,TW,,中国台湾,1,,121.6016,23.9872,0,0,云测节点-TW,http://www.speedtest.cn/,,280,https://hl-speed.twmbroadband.com:8080/hello,https://hl-speed.twmbroadband.com:8080/download,https://hl-speed.twmbroadband.com:8080/upload,wss://hl-speed.twmbroadband.com:8080/ws
427410,1,0,1,0,spthl1.taiwanmobile.com:8080,TW,,中国台湾,1,,121.6064,23.9722,0,0,云测节点-TW,http://www.speedtest.cn/,,281,http://spthl1.taiwanmobile.com:8080/hello,http://spthl1.taiwanmobile.com:8080/download,http://spthl1.taiwanmobile.com:8080/upload,ws://spthl1.taiwanmobile.com:8080/ws
423284,1,0,1,0,spthl1.taiwanmobile.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,121.6064,23.9722,0,0,云测节点-TW,http://www.speedtest.cn/,,281,http://spthl1.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/hello,http://spthl1.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/download,http://spthl1.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/upload,ws://spthl1.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/ws
421694,1,1,0,0,sptcy2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.4491,23.4801,0,0,云测节点-TW,http://www.speedtest.cn/,,632,https://sptcy2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/hello,https://sptcy2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/download,https://sptcy2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/upload,wss://sptcy2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/ws
428229,1,0,0,0,sptcy2.taiwanmobile.com:8080,TW,,中国台湾,1,,120.4491,23.4801,0,0,云测节点-TW,http://www.speedtest.cn/,,632,http://sptcy2.taiwanmobile.com:8080/hello,http://sptcy2.taiwanmobile.com:8080/download,http://sptcy2.taiwanmobile.com:8080/upload,ws://sptcy2.taiwanmobile.com:8080/ws
427327,1,0,1,0,nt-speed.kbro.com.tw:8080,TW,,中国台湾,1,,120.227,22.9997,0,0,云测节点-TW,http://www.speedtest.cn/,,606,http://nt-speed.kbro.com.tw:8080/hello,http://nt-speed.kbro.com.tw:8080/download,http://nt-speed.kbro.com.tw:8080/upload,ws://nt-speed.kbro.com.tw:8080/ws
421697,1,1,0,0,seednet-tn1.seed.net.tw.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.1833,22.9833,0,0,云测节点-TW,http://www.speedtest.cn/,,223,https://seednet-tn1.seed.net.tw.prod.hosts.ooklaserver.net:8080/hello,https://seednet-tn1.seed.net.tw.prod.hosts.ooklaserver.net:8080/download,https://seednet-tn1.seed.net.tw.prod.hosts.ooklaserver.net:8080/upload,wss://seednet-tn1.seed.net.tw.prod.hosts.ooklaserver.net:8080/ws
421695,1,1,0,0,spttn2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080,TW,,中国台湾,1,,120.1833,22.9833,0,0,云测节点-TW,http://www.speedtest.cn/,,806,https://spttn2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/hello,https://spttn2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/download,https://spttn2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/upload,wss://spttn2.taiwanmobile.com.prod.hosts.ooklaserver.net:8080/ws
428394,1,0,0,0,spttn2.taiwanmobile.com:8080,TW,,中国台湾,1,,120.1833,22.9833,0,0,云测节点-TW,http://www.speedtest.cn/,,290,http://spttn2.taiwanmobile.com:8080/hello,http://spttn2.taiwanmobile.com:8080/download,http://spttn2.taiwanmobile.com:8080/upload,ws://spttn2.taiwanmobile.com:8080/ws
425629,1,0,0,0,tnookla2.tn.edu.tw:8080,TW,,中国台湾,1,,120.1833,22.9833,0,0,云测节点-TW,http://www.speedtest.cn/,,602,http://tnookla2.tn.edu.tw:8080/hello,http://tnookla2.tn.edu.tw:8080/download,http://tnookla2.tn.edu.tw:8080/upload,ws://tnookla2.tn.edu.tw:8080/ws
